location_id,city,district,region,latitude,longitude,cost_index,avg_salary_level,population,remote_friendly
1104,Can Tho,Certain,Central,11.760667,107.597022,93,2660,3330850,FALSE
1105,Can Tho,Foot,Central,21.080381,106.764689,95,2769,2123887,FALSE
1106,Hai Phong,Expect,North,12.339665,108.224072,98,2574,9830539,TRUE
1107,HCMC,Need,South,10.051067,107.662488,81,1252,6096757,TRUE
1108,HCMC,Top,South,13.236877,107.133038,138,1267,2972611,TRUE
1109,Da Nang,Program,Central,15.496844,106.085144,107,2027,1257423,FALSE
1110,Can Tho,Also,Central,21.25012,109.97401,106,2853,1143810,FALSE
1111,Hanoi,Teach,North,10.689006,109.508495,74,1358,5914156,TRUE
1112,Hai Phong,Environmental,North,10.434769,106.627963,88,2388,8268955,FALSE
1113,Hai Phong,Current,North,15.220403,109.730648,85,2104,2954866,FALSE
1114,Hanoi,Prevent,North,15.718511,105.929115,102,2986,8741960,FALSE
1115,Hai Phong,Data,North,12.303043,108.257642,89,864,4719122,FALSE
1116,HCMC,Offer,South,17.023351,107.164517,92,2970,8979829,FALSE
1117,Da Nang,Pick,Central,16.579818,109.192978,66,2639,4252410,TRUE
1118,Hai Phong,Among,North,20.096765,109.85736,88,998,8322148,TRUE
1119,Hanoi,Key,North,14.910992,105.6653,127,2095,4526579,FALSE
1120,Hanoi,Least,North,11.48099,109.122259,61,1723,3455282,TRUE
1121,Hai Phong,Stuff,North,20.519933,105.503708,140,2830,6885581,TRUE
1122,Hai Phong,Against,North,20.967876,106.251755,138,2167,1018499,TRUE
1123,Hai Phong,One,North,18.215338,106.841171,97,2789,8327832,TRUE
1124,Hai Phong,Window,North,18.651106,107.107579,137,2615,1914321,FALSE
1125,Can Tho,Mr,Central,14.765274,109.637281,111,1894,5014482,TRUE
1126,Da Nang,Figure,Central,12.074232,106.576921,78,2020,2576514,FALSE
1127,Hanoi,Recent,North,14.807871,105.061263,74,2786,5106269,TRUE
1128,Da Nang,Reduce,Central,18.742333,105.811128,61,2298,3585264,TRUE
1129,Da Nang,Risk,Central,20.603854,108.364669,110,2349,7182262,TRUE
1130,Da Nang,Eat,Central,21.858598,109.196136,79,2190,6215497,TRUE
1131,Hanoi,Hospital,North,17.108021,105.706462,93,2006,5606873,TRUE
1132,Hai Phong,See,North,19.3124,108.748031,102,2112,9348608,FALSE
1133,Hai Phong,Catch,North,11.33583,105.716061,82,2292,1035647,FALSE
1134,Da Nang,Down,Central,14.414521,105.989043,130,1361,367702,FALSE
1135,Can Tho,Personal,Central,18.216247,107.756221,63,1142,9991877,FALSE
1136,Hai Phong,News,North,16.867686,109.680646,63,1633,9763806,FALSE
1137,Da Nang,Physical,Central,13.324118,105.390193,70,2535,1341795,TRUE
1138,HCMC,Agree,South,12.727956,106.718775,125,2388,1760699,FALSE
1139,HCMC,Ground,South,17.110099,106.20469,71,2635,6374871,FALSE
1140,HCMC,Serious,South,20.171135,108.844809,84,1502,9440279,TRUE
1141,Can Tho,Key,Central,17.619913,108.932646,87,850,5017545,FALSE
1142,Hanoi,Century,North,19.820369,105.93595,107,1719,8979082,FALSE
1143,Da Nang,Back,Central,13.210733,105.690558,87,1440,4454857,TRUE
1144,Hanoi,Sing,North,12.193194,107.535683,93,1769,3680954,TRUE
1145,Hai Phong,Few,North,12.869276,106.813876,107,2400,5017776,TRUE
1146,Hai Phong,Get,North,18.303845,106.973359,69,1574,4477307,TRUE
1147,Da Nang,Much,Central,15.94662,106.345957,103,2439,6488965,TRUE
1148,Da Nang,Sometimes,Central,19.927322,107.771705,96,1436,7508906,FALSE
1149,Hanoi,Civil,North,14.89575,108.922824,104,2417,8164690,FALSE
1150,Can Tho,Southern,Central,16.353582,109.871303,104,968,7678541,TRUE
1151,Da Nang,Stock,Central,13.332733,105.002564,136,1725,2549545,FALSE
1152,HCMC,Tonight,South,21.405144,109.351677,74,2921,4521137,FALSE
1153,Hai Phong,Stock,North,17.161229,108.354116,69,2615,2825086,TRUE
1154,HCMC,Hope,South,17.577956,109.865204,114,1318,9593703,TRUE
1155,HCMC,Successful,South,11.736171,105.375266,112,2216,2829722,FALSE
1156,HCMC,Up,South,17.804077,109.272886,128,853,5555218,FALSE
1157,Can Tho,Again,Central,16.689981,105.469038,102,1342,1935211,FALSE
1158,Da Nang,Movement,Central,19.410235,105.487843,125,929,3647381,FALSE
1159,Hanoi,Amount,North,19.940185,106.560133,96,1961,2681906,FALSE
1160,Hanoi,Follow,North,13.534057,105.293276,63,1110,8655456,FALSE
1161,Da Nang,Their,Central,15.479437,107.933263,121,1158,3251163,FALSE
1162,HCMC,Truth,South,15.478255,106.771035,117,1024,7419976,TRUE
1163,Da Nang,Them,Central,11.731326,109.625276,71,1123,7213722,FALSE
1164,Da Nang,Agent,Central,11.402864,107.255138,125,1291,7640650,TRUE
1165,HCMC,International,South,13.541602,107.269192,75,2029,404548,FALSE
1166,Can Tho,Career,Central,19.255542,108.070883,68,1446,6227567,TRUE
1167,Da Nang,Toward,Central,16.81062,108.230759,103,1874,261033,TRUE
1168,Hanoi,Maintain,North,19.67853,109.716368,89,1697,4872973,TRUE
1169,Hanoi,Point,North,15.30662,109.470957,67,2657,8780535,FALSE
1170,Da Nang,Picture,Central,18.746861,108.886527,122,1629,1036395,FALSE
1171,Can Tho,Decade,Central,16.179006,105.434233,133,2128,6676409,TRUE
1172,Da Nang,Lose,Central,10.271333,109.641962,70,2721,9901058,TRUE
1173,Can Tho,Head,Central,10.965948,105.622372,121,2348,1763187,FALSE
1174,HCMC,Benefit,South,14.722685,109.000138,90,1172,9903425,FALSE
1175,Da Nang,Decide,Central,16.737585,105.579126,132,1484,9784538,FALSE
1176,Da Nang,On,Central,12.49541,109.315343,100,1670,9720423,TRUE
1177,Da Nang,Participant,Central,10.784865,106.278052,108,2515,4506208,FALSE
1178,Da Nang,Popular,Central,16.460465,108.85205,65,2364,8350277,TRUE
1179,Hanoi,Light,North,13.651319,108.994255,72,2349,2432083,TRUE
1180,HCMC,Nice,South,21.503398,109.821465,91,810,3943022,FALSE
1181,Hanoi,To,North,10.890757,105.996085,130,2454,6758751,FALSE
1182,Hanoi,Nothing,North,16.902013,108.203192,69,1919,5379051,FALSE
1183,HCMC,Response,South,10.181279,109.047431,77,1943,212361,FALSE
1184,Hanoi,Foot,North,21.000222,108.750738,133,2166,1431651,FALSE
1185,Hanoi,Less,North,15.46204,105.807183,131,2704,1407538,FALSE
1186,Hai Phong,Threat,North,12.690466,106.677266,116,2303,2290084,FALSE
1187,Hai Phong,Marriage,North,18.90522,109.950982,83,1989,4457446,TRUE
1188,Hai Phong,Weight,North,21.632066,108.660567,131,1556,980325,FALSE
1189,Da Nang,Senior,Central,12.269413,109.955568,69,1006,9778480,TRUE
1190,Can Tho,Break,Central,13.726722,108.168372,95,2171,6224057,TRUE
1191,HCMC,Church,South,16.584666,106.278439,90,1118,809308,TRUE
1192,Da Nang,Around,Central,19.566329,109.041796,122,1901,495521,FALSE
1193,HCMC,Candidate,South,21.989706,105.422517,107,2167,7772157,TRUE
1194,Can Tho,Onto,Central,20.656817,105.635762,139,2786,1974308,TRUE
1195,Da Nang,Sound,Central,13.323278,109.98583,85,2332,2904126,FALSE
1196,HCMC,Certain,South,13.703843,106.966658,84,1545,6709269,TRUE
1197,Can Tho,Blue,Central,18.710218,108.250999,103,1031,2576898,FALSE
1198,HCMC,Have,South,11.366552,108.964798,85,828,3980451,FALSE
1199,Da Nang,Explain,Central,20.576184,108.615961,99,2029,9784015,FALSE
1200,HCMC,Always,South,20.246208,109.553974,86,1281,7513688,FALSE
1201,Hanoi,Chair,North,16.79506,106.008429,69,998,1415023,TRUE
1202,Hai Phong,Kid,North,14.312313,109.335834,121,1439,6121884,FALSE
1203,Can Tho,By,Central,16.661611,107.223805,114,2597,8399383,FALSE
1204,Can Tho,Hit,Central,18.56196,106.90047,84,2195,7838080,TRUE
1205,HCMC,Kind,South,16.568384,108.008689,136,2454,1222456,TRUE
1206,Hai Phong,Word,North,13.748675,105.644688,86,922,2694193,FALSE
1207,Hai Phong,Travel,North,19.492763,108.183358,138,1622,8307194,TRUE
1208,Can Tho,Natural,Central,14.713689,109.627695,120,1644,2359166,TRUE
1209,Hanoi,Group,North,12.267127,107.754818,110,2113,6434214,FALSE
1210,Da Nang,Think,Central,14.670405,106.040969,109,1331,7475835,FALSE
1211,Da Nang,Clearly,Central,17.443319,106.10657,86,1408,4853297,FALSE
1212,Hanoi,Good,North,13.040461,106.724253,116,1273,1804631,TRUE
1213,Can Tho,Change,Central,16.122892,109.05762,118,2187,8971779,TRUE
1214,Hanoi,For,North,13.580856,108.137328,77,1456,7866518,TRUE
1215,Can Tho,Dream,Central,10.995188,109.182718,127,1901,9355800,TRUE
1216,Hanoi,Stuff,North,19.89545,106.561302,117,1497,7814284,TRUE
1217,Hai Phong,Former,North,17.944395,105.587575,133,2257,3982939,FALSE
1218,HCMC,Leave,South,11.129498,107.207167,131,1821,2652246,TRUE
1219,Hanoi,Me,North,13.738429,107.785139,73,2727,1015810,FALSE
1220,Hai Phong,Much,North,17.288914,106.493507,93,2701,4724115,FALSE
1221,Hai Phong,Information,North,12.369827,109.198808,61,1453,9017247,FALSE
1222,Hanoi,It,North,20.812199,106.278585,134,1645,9683805,FALSE
1223,Hai Phong,Nearly,North,15.885782,108.308457,65,1419,5427568,FALSE
1224,HCMC,Different,South,13.150422,109.453141,65,1043,5535487,TRUE
1225,Hanoi,Education,North,16.126793,106.144267,66,1354,1746654,FALSE
1226,Hai Phong,Worry,North,15.09264,105.343625,118,1619,7471442,TRUE
1227,Hanoi,Support,North,18.183004,109.096525,122,1878,7444577,TRUE
1228,Can Tho,Himself,Central,17.013604,109.242297,123,2733,1576412,FALSE
1229,HCMC,Let,South,21.440315,107.888207,120,2446,7138133,TRUE
1230,HCMC,Owner,South,16.472705,108.579424,116,1654,2827411,TRUE
1231,Da Nang,Significant,Central,12.653442,107.262137,81,1374,3476501,TRUE
1232,Hanoi,Tough,North,14.625854,109.414685,102,2120,9023611,FALSE
1233,Can Tho,Season,Central,10.273793,107.43566,126,2205,2936585,FALSE
1234,Hai Phong,Lose,North,19.33013,106.581413,60,1347,7836085,FALSE
1235,Can Tho,Decision,Central,12.506135,107.351129,116,1367,1674359,TRUE
1236,Hanoi,Year,North,10.178265,106.019235,125,1750,7836674,TRUE
1237,Can Tho,Voice,Central,16.899784,108.306649,83,2849,6408003,FALSE
1238,Can Tho,Admit,Central,17.591272,105.851949,91,1102,2559527,TRUE
1239,HCMC,During,South,10.612237,109.850358,122,2614,5992319,FALSE
1240,Da Nang,Red,Central,18.694914,106.435124,111,1415,2872828,TRUE
1241,Hanoi,Name,North,18.876348,106.794186,109,944,5861460,TRUE
1242,Hai Phong,Care,North,15.005859,109.174013,63,1178,2775612,TRUE
1243,HCMC,School,South,15.916359,108.882471,63,1392,8614193,TRUE
1244,Da Nang,Long,Central,14.632003,105.867418,85,1122,8441379,FALSE
1245,Hanoi,Worry,North,14.266901,105.89305,67,2514,7487622,TRUE
1246,Can Tho,Try,Central,17.363692,106.167592,139,2945,1155505,TRUE
1247,Da Nang,Live,Central,17.353828,109.633664,137,1693,8894274,TRUE
1248,Hanoi,Everybody,North,18.336033,107.256527,129,1009,2926187,FALSE
1249,HCMC,No,South,10.971918,108.506553,75,2206,3177965,FALSE
1250,Hai Phong,Structure,North,12.699844,105.133838,116,856,4837268,FALSE
1251,Hanoi,Worker,North,17.06402,106.385157,113,1600,3857539,TRUE
1252,Hai Phong,Stock,North,20.704224,107.018769,129,1738,6550814,TRUE
1253,Hai Phong,Training,North,11.358081,105.285031,95,2151,1716938,FALSE
1254,Hai Phong,Forward,North,19.644501,109.200226,115,1032,1097745,TRUE
1255,Da Nang,South,Central,16.588129,108.231192,81,2455,394199,FALSE
1256,Da Nang,Himself,Central,14.659263,106.716545,96,2465,9247119,TRUE
1257,Hai Phong,Response,North,19.620492,107.210329,105,2739,309206,FALSE
1258,Hai Phong,Hope,North,18.603001,109.658109,95,1933,8482107,FALSE
1259,HCMC,Rise,South,16.882617,109.23214,128,2831,6264082,FALSE
1260,Hanoi,End,North,11.275246,106.392515,78,2637,5980111,TRUE
1261,Da Nang,Heavy,Central,14.079788,106.851474,115,2803,2452488,TRUE
1262,HCMC,Guy,South,17.215246,108.818536,109,2106,6635414,FALSE
1263,Da Nang,Daughter,Central,14.773281,108.929762,132,1802,7207322,FALSE
1264,Can Tho,Admit,Central,10.062278,109.276961,121,2743,783999,TRUE
1265,Hanoi,Able,North,12.875984,105.376141,136,2716,3005263,FALSE
1266,Can Tho,Be,Central,18.509724,106.486943,111,2113,5371160,TRUE
1267,Da Nang,Color,Central,17.977897,105.476502,69,1797,3586093,TRUE
1268,Hanoi,Will,North,11.288111,106.568675,86,947,7194907,TRUE
1269,Da Nang,Effect,Central,16.295461,109.481058,74,1828,5988007,TRUE
1270,HCMC,Ahead,South,14.314677,108.224943,64,1602,9966844,TRUE
1271,Da Nang,Security,Central,19.158456,109.440459,87,1587,2221957,TRUE
1272,HCMC,Rather,South,16.632611,108.599735,118,2473,1000139,TRUE
1273,Da Nang,Field,Central,10.511948,105.620723,99,2532,166755,FALSE
1274,Hai Phong,That,North,13.521078,109.17567,119,2079,143692,FALSE
1275,Hai Phong,Hot,North,19.268766,108.627837,132,2907,2004536,TRUE
1276,Can Tho,Professional,Central,18.911614,106.082719,118,1491,1768347,FALSE
1277,Hanoi,Strategy,North,18.565678,106.182059,77,2497,5519994,TRUE
1278,Da Nang,Dark,Central,21.591726,106.225075,77,856,755823,FALSE
1279,Can Tho,Those,Central,19.010913,107.504718,104,1137,8080272,FALSE
1280,Hanoi,Short,North,18.893954,109.473642,110,1095,6895787,FALSE
1281,Hai Phong,Suggest,North,16.186979,105.100422,105,1743,1812584,TRUE
1282,Can Tho,At,Central,18.123129,106.684206,127,2141,5351513,FALSE
1283,Hai Phong,Positive,North,19.195873,107.358628,101,2708,9426683,FALSE
1284,Da Nang,Model,Central,17.870097,105.904443,83,1727,1848853,FALSE
1285,Da Nang,Be,Central,19.187896,108.509884,63,1742,6143051,FALSE
1286,Da Nang,Rest,Central,21.662011,109.671891,65,2879,8278782,FALSE
1287,HCMC,All,South,10.741209,109.476605,83,2916,6256622,FALSE
1288,Da Nang,Lay,Central,17.31768,108.562054,116,1883,3258169,FALSE
1289,Hanoi,Large,North,14.8693,109.044407,119,2452,3032816,TRUE
1290,Hai Phong,Race,North,11.178599,109.442007,103,1249,7607940,FALSE
1291,Hai Phong,Option,North,10.655893,105.539838,93,1846,5902167,TRUE
1292,HCMC,Poor,South,13.747802,107.428148,127,1126,617381,FALSE
1293,Can Tho,Light,Central,15.570284,108.34133,132,1280,6820368,FALSE
1294,HCMC,Simple,South,12.206401,107.556396,115,2078,8041166,FALSE
1295,Can Tho,Behind,Central,18.493401,107.163251,74,2936,6338568,FALSE
1296,Da Nang,Visit,Central,20.554741,109.575166,112,1926,4624899,FALSE
1297,Can Tho,Upon,Central,10.909177,107.319849,124,2643,7400351,FALSE
1298,Hai Phong,Worry,North,13.503634,106.733408,67,2474,8352032,TRUE
1299,HCMC,Series,South,18.885309,105.026105,74,2163,3845213,FALSE
1300,Hai Phong,Should,North,20.437761,108.052489,112,2653,4518914,TRUE
1301,HCMC,Seek,South,16.16902,107.348364,101,2488,8116221,TRUE
1302,Can Tho,One,Central,20.939805,108.071191,126,2975,1872056,FALSE
1303,Hanoi,Foreign,North,16.467815,106.561553,80,2071,5095945,FALSE
1304,Hanoi,Five,North,13.361346,105.467911,80,1647,4532201,FALSE
1305,Hanoi,Mission,North,18.963805,107.598726,87,1778,9921483,FALSE
1306,Da Nang,Oil,Central,19.691478,108.193501,89,2727,4753283,TRUE
1307,HCMC,Support,South,21.53321,106.106322,74,2645,7668911,FALSE
1308,Hai Phong,Chance,North,16.268921,109.13871,112,1909,1738307,TRUE
1309,Hai Phong,Fear,North,21.281316,107.401923,137,1530,8910758,TRUE
1310,Hai Phong,Group,North,19.971642,105.145173,116,1533,2994283,FALSE
1311,Hanoi,Oil,North,11.271154,108.844816,135,1901,6501714,FALSE
1312,Hanoi,These,North,18.031731,109.519143,114,2119,7507151,TRUE
1313,Hai Phong,Discover,North,21.953508,106.480645,119,1127,8866283,TRUE
1314,HCMC,Poor,South,13.709044,105.676043,137,1840,3095561,TRUE
1315,Hanoi,Write,North,21.767737,109.849348,134,2025,6112964,TRUE
1316,HCMC,Miss,South,13.069944,107.703811,88,2367,9982540,TRUE
1317,Can Tho,Dream,Central,15.328627,105.589223,115,877,3038988,TRUE
1318,Hai Phong,Page,North,10.805017,107.145577,69,1103,8516338,TRUE
1319,HCMC,Future,South,14.581651,106.038997,89,1798,5006042,FALSE
1320,HCMC,Former,South,10.89367,105.709397,134,2919,6649337,FALSE
1321,HCMC,Day,South,17.040734,107.297454,70,1555,2540667,TRUE
1322,Hanoi,Opportunity,North,15.553787,106.243209,120,1666,8319704,FALSE
1323,HCMC,Heavy,South,16.862719,105.023392,99,1133,3650133,TRUE
1324,Hanoi,Child,North,20.759949,106.553145,114,2260,6916152,TRUE
1325,Da Nang,Rather,Central,13.586418,107.722857,66,2559,3035788,FALSE
1326,Hanoi,Quality,North,17.411847,108.734813,104,2466,7025961,FALSE
1327,Hanoi,Itself,North,13.773256,108.035711,112,1879,7561095,FALSE
1328,Can Tho,Final,Central,21.613545,107.27424,126,1548,2507309,TRUE
1329,Can Tho,Commercial,Central,13.015778,109.363233,99,998,9653450,TRUE
1330,Da Nang,Arrive,Central,21.876571,107.238344,136,2757,4536634,FALSE
1331,HCMC,Explain,South,11.217589,107.434913,61,2974,6851313,FALSE
1332,Hai Phong,Model,North,13.27683,109.713998,84,1948,152183,TRUE
1333,HCMC,Raise,South,15.826233,107.443923,82,2055,9845283,FALSE
1334,HCMC,Seek,South,10.319844,106.504061,128,888,7909636,TRUE
1335,Can Tho,Strategy,Central,18.033649,106.504418,70,1279,4253728,TRUE
1336,Can Tho,Surface,Central,12.804372,107.40912,65,2753,4223978,FALSE
1337,Da Nang,Run,Central,16.838979,108.911742,131,2914,9817181,TRUE
1338,Da Nang,Arm,Central,13.331011,108.112692,140,1007,3549216,FALSE
1339,Da Nang,Attack,Central,12.097339,107.347526,118,1191,495164,FALSE
1340,Hanoi,Safe,North,19.939693,107.662308,136,894,6118738,FALSE
1341,Can Tho,Bring,Central,14.8812,109.54376,100,2058,950754,TRUE
1342,Da Nang,Out,Central,15.198357,106.244892,123,2406,222820,TRUE
1343,Can Tho,Bag,Central,18.166138,109.539132,90,2997,255106,FALSE
1344,Hanoi,Program,North,16.579538,106.771342,126,1911,2626398,TRUE
1345,HCMC,Exactly,South,11.908931,105.001508,93,1712,2779368,TRUE
1346,HCMC,Toward,South,15.194684,105.70722,108,1315,2477444,TRUE
1347,HCMC,Rule,South,20.304013,106.199663,84,2232,3867050,TRUE
1348,Da Nang,Source,Central,19.648889,109.741619,99,2078,4261187,TRUE
1349,Da Nang,Along,Central,13.550009,107.054859,77,1173,8450619,FALSE
1350,Hai Phong,Fact,North,14.912379,109.182588,108,1920,947027,FALSE
1351,Da Nang,Space,Central,20.281467,109.623345,71,1855,5169678,FALSE
1352,Da Nang,Campaign,Central,11.075045,106.450624,87,2366,4816607,FALSE
1353,Can Tho,Field,Central,10.950518,106.651572,109,2007,1447123,TRUE
1354,HCMC,Sign,South,12.514454,107.704149,115,2272,3822568,TRUE
1355,HCMC,Strong,South,17.006265,107.064495,84,1001,5873763,FALSE
1356,Hanoi,Often,North,18.870176,108.269711,109,1418,7698425,TRUE
1357,Can Tho,Camera,Central,19.171071,107.131158,64,2975,5427274,TRUE
1358,Hanoi,Lawyer,North,17.262338,105.126609,76,2119,9245690,TRUE
1359,Hanoi,Question,North,12.534757,106.95969,85,1369,6467699,FALSE
1360,Hai Phong,Six,North,12.78269,106.735839,108,2558,3143332,FALSE
1361,Can Tho,Health,Central,10.196221,109.13346,124,1310,1763201,TRUE
1362,Da Nang,Own,Central,11.539319,106.406299,118,1668,7209149,FALSE
1363,Can Tho,War,Central,11.950272,107.099522,78,2092,4462058,TRUE
1364,Da Nang,Point,Central,10.824454,107.700519,100,1085,1779289,TRUE
1365,HCMC,Some,South,13.385825,108.159593,98,890,7546489,TRUE
1366,HCMC,Bit,South,12.692441,106.516144,65,1783,8397660,TRUE
1367,HCMC,Magazine,South,19.728401,107.270225,112,1661,3718129,FALSE
1368,Hanoi,Available,North,19.617057,108.181108,99,1243,3774094,FALSE
1369,Hai Phong,Way,North,12.811154,107.589433,96,2713,1019472,FALSE
1370,Can Tho,Nice,Central,10.805472,108.709501,93,946,5920694,FALSE
1371,Hanoi,Friend,North,17.461675,109.13054,94,2790,4638069,TRUE
1372,HCMC,Recently,South,12.108964,105.28643,94,901,6932517,TRUE
1373,Hai Phong,Thousand,North,20.552347,106.56706,89,1690,835562,FALSE
1374,Can Tho,Grow,Central,11.115666,108.337068,104,967,5005355,FALSE
1375,Da Nang,Lay,Central,14.490931,107.513648,137,900,9323914,TRUE
1376,Da Nang,Answer,Central,19.001898,109.049867,110,2351,2267957,TRUE
1377,Hanoi,Skin,North,13.572453,108.283233,115,2176,1931186,FALSE
1378,Hanoi,Discover,North,12.389333,108.399413,133,944,6080438,TRUE
1379,Can Tho,May,Central,18.772972,109.325583,88,1446,9551479,FALSE
1380,Can Tho,While,Central,13.748662,108.441291,137,2629,3915147,TRUE
1381,Can Tho,Bed,Central,14.236131,109.235777,94,1323,668417,FALSE
1382,Da Nang,Industry,Central,10.537465,106.764836,105,2371,9814481,TRUE
1383,Can Tho,Ask,Central,10.041328,107.529815,66,1519,456644,FALSE
1384,HCMC,Effect,South,18.94976,109.302935,72,1691,6041676,TRUE
1385,Hai Phong,Interesting,North,18.195304,109.267882,125,1049,8409734,TRUE
1386,HCMC,Something,South,21.657021,107.497412,119,2424,8905956,TRUE
1387,HCMC,Travel,South,21.722413,107.914309,121,2302,8134198,FALSE
1388,Hai Phong,Include,North,17.103183,109.107874,76,2527,5567349,FALSE
1389,Da Nang,Hospital,Central,20.07907,108.210224,72,2298,5455764,FALSE
1390,HCMC,Region,South,16.112036,106.076916,101,909,5875110,FALSE
1391,Da Nang,Top,Central,20.469961,109.178528,132,1438,4366162,FALSE
1392,Da Nang,Fast,Central,13.653169,107.32066,117,2638,5280321,TRUE
1393,Hai Phong,Seek,North,21.387372,108.244752,138,2667,3432303,TRUE
1394,Hai Phong,Live,North,11.759133,106.589559,109,1282,4113748,FALSE
1395,HCMC,Team,South,12.820531,107.855799,114,2476,2023579,TRUE
1396,Hai Phong,Officer,North,16.615223,109.720437,93,2560,6658747,TRUE
1397,HCMC,Pass,South,11.15863,105.075693,119,844,8085264,FALSE
1398,Hanoi,Later,North,10.298065,105.188743,67,978,3387968,TRUE
1399,HCMC,Increase,South,12.220807,106.067939,137,1005,9252184,FALSE
1400,Da Nang,Word,Central,14.497862,106.441067,102,1710,5003389,FALSE
1401,Da Nang,Them,Central,21.158265,107.821724,96,2840,5275186,FALSE
1402,Can Tho,Staff,Central,12.916945,105.537568,83,1252,7851773,FALSE
1403,HCMC,Compare,South,12.927392,106.185267,123,2864,2546903,FALSE
1404,Hanoi,Here,North,17.553062,106.000758,127,1918,4257295,TRUE
1405,Hanoi,Beyond,North,10.326904,109.529317,113,2500,4944409,TRUE
1406,Da Nang,Civil,Central,13.960096,105.737404,132,1025,6697792,FALSE
1407,Can Tho,Party,Central,14.508607,106.687236,112,1674,2601063,FALSE
1408,Hai Phong,Home,North,17.081588,109.769455,105,2330,1258521,TRUE
1409,Hanoi,Former,North,21.377663,107.453501,60,1996,7540016,FALSE
1410,Hai Phong,Share,North,19.455256,105.903974,127,821,5556473,FALSE
1411,Can Tho,Production,Central,19.865351,108.903377,95,2815,3786847,TRUE
1412,Hai Phong,Fund,North,21.546728,106.46684,117,1638,6639830,TRUE
1413,Da Nang,Piece,Central,14.734873,106.036854,83,2108,4352861,TRUE
1414,HCMC,Feel,South,16.676137,107.921228,132,1160,1492987,TRUE
1415,Hanoi,Several,North,11.408099,108.473634,124,2227,6782745,FALSE
1416,Can Tho,Hair,Central,11.55105,106.677266,127,2831,7579117,TRUE
1417,Hai Phong,Enough,North,13.299968,107.842986,132,924,7912682,TRUE
1418,Can Tho,Imagine,Central,13.533115,106.26472,127,2948,3995764,TRUE
1419,Can Tho,Music,Central,12.254575,109.475836,114,881,9074502,FALSE
1420,Can Tho,Cold,Central,20.033815,106.790563,86,1728,9039586,FALSE
1421,Hai Phong,Financial,North,19.086838,106.241587,140,941,1425648,FALSE
1422,Hanoi,However,North,12.868988,107.544596,115,1612,6547155,TRUE
1423,Hai Phong,Even,North,19.751069,109.466164,126,1352,6591272,FALSE
1424,HCMC,So,South,19.510998,109.766957,119,2686,4107724,TRUE
1425,Can Tho,Bit,Central,13.698016,106.17277,81,2754,7417107,FALSE
1426,Hanoi,Close,North,18.403218,105.254345,139,2298,3406978,FALSE
1427,Da Nang,Ball,Central,20.094364,107.753318,62,2503,617651,FALSE
1428,Can Tho,Fact,Central,19.083945,109.424881,80,2241,9997325,TRUE
1429,Da Nang,Home,Central,20.394933,109.721705,122,883,8517130,TRUE
1430,HCMC,Feeling,South,19.848929,106.011933,82,2173,9049444,TRUE
1431,Hai Phong,Outside,North,21.763363,108.234789,94,2497,2360618,TRUE
1432,Hai Phong,Local,North,14.306114,108.044231,131,2298,5000804,FALSE
1433,Hanoi,Reflect,North,20.935735,106.728771,132,1146,4585166,TRUE
1434,Can Tho,Bring,Central,18.788899,106.59061,72,1201,790107,FALSE
1435,Can Tho,Side,Central,16.507427,106.143168,97,838,7690818,FALSE
1436,HCMC,Particularly,South,21.825163,108.077709,132,1950,7927436,FALSE
1437,Da Nang,Product,Central,21.221728,106.233372,130,2652,2692985,TRUE
1438,Can Tho,Air,Central,10.546256,107.404071,100,2328,5526700,FALSE
1439,Can Tho,Pull,Central,16.029529,105.030837,131,1525,2918364,TRUE
1440,Hanoi,Generation,North,12.109153,108.037677,102,815,4421959,TRUE
1441,Hai Phong,North,North,12.184823,109.780979,76,2599,1001480,FALSE
1442,Hai Phong,Sit,North,17.75358,107.964579,100,2256,9850767,FALSE
1443,HCMC,Include,South,11.008336,105.976311,137,1301,7307078,TRUE
1444,HCMC,Ever,South,14.557038,105.451971,140,1925,9786074,FALSE
1445,HCMC,Everything,South,12.137584,106.393361,67,1303,8559266,FALSE
1446,Can Tho,Statement,Central,19.408578,107.087355,92,2234,1399389,FALSE
1447,Da Nang,Soon,Central,10.474645,108.329671,73,1121,4003639,FALSE
1448,Da Nang,Prepare,Central,13.74614,106.848243,79,2327,1894595,FALSE
1449,Da Nang,Debate,Central,17.41282,105.450876,124,1786,4141180,FALSE
1450,Da Nang,Protect,Central,17.183085,106.922788,89,1882,4766954,FALSE
1451,Hanoi,Effect,North,16.716953,105.172784,73,2021,6504781,TRUE
1452,Hanoi,Box,North,13.066072,105.797533,61,2875,9608212,FALSE
1453,HCMC,Lead,South,21.192912,105.479712,114,2545,6180799,FALSE
1454,Da Nang,Worker,Central,14.224605,106.049901,129,2650,2823964,FALSE
1455,HCMC,Science,South,12.771954,106.081509,139,1196,7171088,TRUE
1456,Hai Phong,Much,North,13.920282,108.003713,140,2170,8420983,TRUE
1457,Hai Phong,Factor,North,20.733314,107.585663,99,1881,1830864,FALSE
1458,Hanoi,Safe,North,17.486374,107.009056,113,2068,3335765,FALSE
1459,HCMC,Theory,South,18.984286,106.385585,123,904,8300248,FALSE
1460,Hanoi,Cut,North,15.593538,108.8347,79,820,1470448,TRUE
1461,HCMC,Research,South,12.432403,108.697188,104,1782,1285613,FALSE
1462,Hanoi,Good,North,14.697186,109.658249,60,1093,1217861,TRUE
