company_id,company_name,size,founded_year,industry,headquarters,website,revenue,rating,hr_contact,last_active
1572,"Gould, Mccullough and Osborne",Enterprise (1000+),2015,Healthcare,North Cynthiahaven,https://payne.info,100228905,3.85,eric74@example.org,9/30/2025
1573,Miranda-Reynolds,Medium (51-300),2016,Retail,East Bryan,https://dickson.com,110108718,2.88,oneillalyssa@example.net,11/24/2025
1574,Tyler-Fernandez,Large (300-1000),2007,Telecom,North Sharon,https://brennan.com,243568419,3.48,cwatson@example.com,1/29/2025
1575,Abbott-Long,Medium (51-300),2001,Retail,Michaelshire,https://ferrell.com,377116524,4.03,pjohnson@example.com,4/7/2025
1576,"Fleming, Riley and Williams",Small (1-50),1996,Retail,Dustinport,https://mccall.biz,308542500,2.96,amy91@example.net,8/17/2025
1577,Donaldson-Allen,Medium (51-300),2022,Retail,West Leslieton,https://holland.com,21163267,3.21,rogerslisa@example.com,10/24/2025
1578,Johnson Group,Small (1-50),2021,Telecom,Smithmouth,https://foster-heath.com,227816149,3.93,walkerdestiny@example.org,3/25/2025
1579,Daniels-Lindsey,Small (1-50),2022,Retail,South Paulaview,https://mendoza.org,369447135,3.51,lauradelgado@example.net,8/27/2025
1580,Short and Sons,Enterprise (1000+),2019,Telecom,Harrisonport,https://rivera-white.biz,54178435,3.73,sbest@example.org,1/31/2025
1581,Buchanan PLC,Small (1-50),2004,Technology,Starkland,https://morgan-weber.biz,486468492,3.93,sandra96@example.com,12/17/2024
1582,Randall Ltd,Small (1-50),2017,Retail,Williamsbury,https://wallace.net,278135594,4.62,vbrown@example.net,10/7/2025
1583,"Acosta, Wilson and Cooper",Large (300-1000),1990,E-commerce,West Susantown,https://terry.com,327512474,2.94,brian24@example.net,12/17/2024
1584,"Goodwin, Diaz and Lopez",Large (300-1000),2016,Retail,East Debbie,https://dominguez.com,399012338,3.42,brandywalker@example.org,8/23/2025
1585,"Bass, Smith and Stephens",Medium (51-300),1991,Healthcare,Duaneside,https://bauer-price.info,59409719,2.56,ccoleman@example.net,11/14/2025
1586,Fields-Hoffman,Small (1-50),2021,Technology,North Katiemouth,https://andrade.biz,416962768,3.38,ronniebaker@example.org,5/4/2025
1587,Simon-Archer,Large (300-1000),1998,Telecom,Port Alisonville,https://fuentes.biz,447888207,2.94,flambert@example.net,10/12/2025
1588,Davis-Massey,Small (1-50),2021,E-commerce,North Deannahaven,https://greene.com,304457129,4.35,sramos@example.net,10/17/2025
1589,"Davis, Lin and Li",Enterprise (1000+),1992,Finance,Stonechester,https://stephenson.com,88837013,4.37,christinabennett@example.net,7/31/2025
1590,"Hunt, Oliver and Hogan",Small (1-50),1997,E-commerce,Georgeside,https://stephens-martinez.org,144996224,4.02,william42@example.com,9/6/2025
1591,Graham-Rodriguez,Large (300-1000),2022,Healthcare,Hartmanstad,https://rowe.net,444629755,4.5,joshuakennedy@example.org,7/8/2025
1592,Elliott-Jensen,Small (1-50),1993,Healthcare,Andreamouth,https://murray.com,251710922,4.98,starkrachel@example.net,12/19/2024
1593,Joseph-May,Large (300-1000),1992,Telecom,Derekmouth,https://goodwin-mcmillan.com,347986319,4.62,kristenflores@example.com,7/26/2025
1594,Lynn-Cabrera,Medium (51-300),1995,Technology,Terrymouth,https://washington-bell.com,326406450,4.29,wbrewer@example.org,12/15/2024
1595,Scott-Garcia,Enterprise (1000+),2011,Finance,Jonestown,https://martinez.net,457626771,3.49,wboyd@example.net,4/20/2025
1596,"Wilkerson, Freeman and Meza",Enterprise (1000+),2000,Telecom,Lake Timothymouth,https://glover.com,139141757,3.4,dtrujillo@example.com,11/21/2025
1597,Stevens-Robinson,Small (1-50),1999,E-commerce,Angelaland,https://torres.com,452587716,4.26,andreawilliams@example.org,6/27/2025
1598,Haynes-Wilson,Small (1-50),1999,Healthcare,New Josephstad,https://gardner.info,491878551,4.95,nelsoncharles@example.net,3/27/2025
1599,Sanders-Hernandez,Medium (51-300),1990,E-commerce,Danielport,https://fowler-cole.com,212534209,3.7,dylan56@example.com,4/28/2025
1600,Wilson-Liu,Large (300-1000),1995,Finance,Lawsonview,https://brown.info,383270449,3.11,kristenwilliams@example.net,10/24/2025
1601,Johnson-Stanton,Enterprise (1000+),2010,Technology,South Thomasborough,https://finley.biz,385317048,4.52,uallen@example.org,2/3/2025
1602,Rogers and Sons,Large (300-1000),2012,Finance,Marshallville,https://miller.com,397305597,4.98,mitchellroger@example.org,6/24/2025
1603,Jackson-Wilson,Large (300-1000),1994,Healthcare,Whiteville,https://johnson-jones.com,173002541,4.96,dana84@example.com,11/6/2025
1604,Ali and Sons,Enterprise (1000+),1991,Telecom,Johnhaven,https://richards-stout.com,215523991,3.44,keithturner@example.com,10/30/2025
1605,Meza Inc,Enterprise (1000+),2023,E-commerce,Lake Aprilmouth,https://martinez.org,411581631,4.51,michael64@example.org,4/13/2025
1606,Edwards Inc,Small (1-50),1994,Telecom,Robertaborough,https://young.com,111473213,4.7,karimartinez@example.org,1/30/2025
1607,"Yang, George and Griffin",Small (1-50),2022,Retail,Michaelview,https://ellis.com,274284075,4.58,murphykathleen@example.com,3/26/2025
1608,"Jackson, Gonzalez and Torres",Enterprise (1000+),2003,E-commerce,Lake Christopher,https://sanchez.info,434566089,3.65,webbashley@example.net,11/5/2025
1609,Richardson-Padilla,Medium (51-300),1998,Healthcare,Howardfurt,https://lee.net,172361341,4.25,michaelmccarthy@example.org,6/18/2025
1610,Reeves-Thomas,Enterprise (1000+),1998,Technology,North Pamela,https://taylor-ward.com,223467045,3.56,andrew12@example.org,1/16/2025
1611,Sullivan PLC,Enterprise (1000+),1998,Healthcare,Smithberg,https://wolfe-wade.com,431486225,3.55,azimmerman@example.org,7/10/2025
1612,"Carey, Wilkinson and Martinez",Large (300-1000),1991,E-commerce,Cervantesfort,https://williams.net,90511763,4.48,ddavis@example.org,12/27/2024
1613,James Group,Small (1-50),1997,Telecom,South Andrea,https://reese.net,88341707,2.68,madisonhays@example.org,8/25/2025
1614,"Perez, Byrd and Blanchard",Medium (51-300),2020,Finance,Lake Matthewstad,https://harper-wall.biz,358826669,3.41,vazquezkrista@example.org,4/22/2025
1615,Torres-Flynn,Large (300-1000),2015,Telecom,Courtneyberg,https://cuevas.com,34086645,2.85,edwin70@example.org,12/1/2025
1616,"Campbell, Hancock and Johnson",Enterprise (1000+),2000,Technology,South Kyleville,https://harmon-brown.com,252176172,2.93,doris91@example.net,11/12/2025
1617,Thomas-Floyd,Large (300-1000),2001,Telecom,North Barbara,https://pratt.com,97089489,3.63,dorishunt@example.net,7/14/2025
1618,"Glenn, Benson and Barrera",Large (300-1000),2004,Technology,West Ericton,https://hicks.info,37005942,3.16,lori93@example.org,8/2/2025
1619,Alvarez-Walker,Large (300-1000),2009,Technology,Christensenfurt,https://vang-wolf.info,85641193,4.68,stephanie86@example.net,10/20/2025
1620,Clark Inc,Large (300-1000),2007,Technology,Lisaberg,https://duke.com,326577011,4.76,juliereid@example.net,8/15/2025
1621,Bullock and Sons,Enterprise (1000+),1998,Healthcare,Moralesburgh,https://proctor.com,454639538,4.91,larry49@example.com,5/28/2025
1622,"Smith, Perez and Walker",Small (1-50),2021,Finance,North David,https://faulkner.info,209437628,3.43,pamela80@example.net,9/26/2025
1623,"Brown, Carr and Evans",Enterprise (1000+),2010,E-commerce,Port Michaelbury,https://lewis.biz,152877033,3.47,deborahklein@example.com,5/12/2025
1624,Brown-Horn,Enterprise (1000+),1998,Telecom,New Amanda,https://hancock-johnson.org,366246714,2.98,rebeccasmith@example.org,8/25/2025
1625,Skinner Inc,Medium (51-300),2003,Healthcare,Port Jennifer,https://velasquez-griffin.net,254170694,2.59,fgilbert@example.org,4/10/2025
1626,Yates Inc,Enterprise (1000+),1998,Healthcare,Emilyside,https://patel.org,413077046,2.78,nelsonjeremy@example.net,12/28/2024
1627,Francis LLC,Enterprise (1000+),1991,Technology,Lake Deanna,https://kelly.com,120661150,3.87,michelepalmer@example.com,8/25/2025
1628,"Baker, Williams and Cameron",Large (300-1000),2021,Telecom,Nicoletown,https://perry-houston.net,352276343,4.26,reeveslauren@example.org,10/31/2025
1629,"Washington, Taylor and Hunter",Enterprise (1000+),2022,Healthcare,West Abigailport,https://hampton.com,139755716,2.6,jessica18@example.net,10/26/2025
1630,Smith-Miller,Large (300-1000),1993,E-commerce,North Jenniferfurt,https://pruitt.com,239950140,3.35,boothannette@example.com,6/15/2025
1631,"Jackson, Spence and Yang",Small (1-50),2012,E-commerce,Lake Steven,https://mcdaniel.com,316006121,3.04,guerrerobrittany@example.com,7/25/2025
1632,Payne-Wolf,Medium (51-300),2004,Finance,Serranoberg,https://harris.org,222953199,2.9,lindsay06@example.org,2/25/2025
1633,"Moore, Brown and Smith",Enterprise (1000+),2003,Retail,Perryfort,https://lee.com,330389833,4.8,mcdonaldjames@example.net,8/18/2025
1634,Davis Inc,Enterprise (1000+),2009,Finance,Campbellstad,https://smith.com,496216327,2.83,emilybuchanan@example.com,3/22/2025
1635,Mathis-Parks,Medium (51-300),2004,Finance,Port Amandaberg,https://benson-strong.com,335539254,2.86,ricepatricia@example.net,7/6/2025
1636,Fernandez-Daniel,Enterprise (1000+),2002,Technology,Perezborough,https://campbell-knight.com,72344303,2.85,jennifer59@example.com,6/8/2025
1637,Poole LLC,Small (1-50),2013,Retail,West Wayne,https://shelton.net,329895687,4.93,suareztammy@example.net,10/1/2025
1638,"Mcdonald, Edwards and Harvey",Medium (51-300),2010,Finance,Clarkhaven,https://stafford.com,350431832,3.97,mendozalucas@example.net,2/17/2025
1639,Moses LLC,Medium (51-300),2018,Telecom,Garcialand,https://roberts.org,338108340,3.41,rhondajennings@example.com,5/14/2025
1640,Skinner LLC,Small (1-50),2007,Finance,West Kenneth,https://williams.com,495530299,4.62,scastro@example.net,10/6/2025
1641,"Smith, Ayers and Warren",Medium (51-300),2003,Telecom,Port Annaburgh,https://cooper.com,395586796,4.64,karlamejia@example.org,6/17/2025
1642,Fleming-Miller,Enterprise (1000+),1994,Finance,East Stephanieport,https://miller.com,27696732,3.43,jenniferflores@example.net,12/10/2024
1643,Johnson-Jordan,Medium (51-300),2008,Retail,Raymondfurt,https://ramirez-park.com,10912375,4.87,hollymendoza@example.net,10/24/2025
1644,Graham and Sons,Large (300-1000),2004,Healthcare,West Nataliemouth,https://johnson.com,497222078,2.65,diane68@example.org,3/2/2025
1645,Knight PLC,Small (1-50),1992,Telecom,Hillberg,https://king-anderson.com,81292960,4.93,amyjones@example.com,12/10/2024
1646,"Davis, Henderson and Kline",Small (1-50),2014,E-commerce,Hernandezland,https://galvan.com,398508013,4.51,eaustin@example.org,9/28/2025
1647,"Larson, Thomas and Miller",Large (300-1000),2010,Telecom,Stevenland,https://pittman-clark.com,15321731,3.44,sanchezryan@example.com,8/12/2025
1648,"Nelson, Cordova and Jones",Large (300-1000),2007,Retail,South Danamouth,https://miller-west.com,331660007,4.25,watsonsteven@example.org,10/1/2025
1649,Arias PLC,Medium (51-300),2018,Healthcare,Lake Jasmine,https://smith.info,279044190,3.17,sheenahuber@example.org,3/3/2025
1650,Anderson-Webster,Small (1-50),2006,Technology,Josephbury,https://haynes.net,134723790,3.32,jeremy59@example.net,5/11/2025
1651,"Mccormick, Rodriguez and Villanueva",Medium (51-300),1994,Telecom,North Ashley,https://anderson.org,427254073,3.72,fhorton@example.org,11/17/2025
1652,Little-Wright,Small (1-50),2008,Healthcare,Lake Jonathanville,https://jones.com,149244927,3.6,jonathanbriggs@example.com,3/4/2025
1653,Swanson Inc,Enterprise (1000+),1993,Technology,West Veronicabury,https://garcia.biz,451500186,3.06,austinmyers@example.net,6/17/2025
1654,Kelly-Adams,Small (1-50),2001,Technology,Garciafort,https://barker.com,287033389,3.1,paynecorey@example.org,12/20/2024
1655,Hudson-Walker,Small (1-50),2022,Technology,West Lisaberg,https://riddle.com,263431550,5,roberthuerta@example.com,11/10/2025
1656,Beasley Ltd,Small (1-50),2019,Finance,Carlsonmouth,https://martin.biz,352189726,2.65,emmaprice@example.org,7/25/2025
1657,"Harrison, Hampton and Wagner",Medium (51-300),1994,Technology,Port Patricia,https://ramsey-underwood.com,342559649,4.65,meganbowman@example.com,1/2/2025
1658,Booth Group,Medium (51-300),2002,E-commerce,Campbellmouth,https://barajas-howard.net,123390669,4.9,garias@example.com,11/27/2025
1659,"Lopez, Simmons and Schroeder",Enterprise (1000+),2014,Healthcare,Port Jennifer,https://hall.com,86389969,3.59,xanderson@example.net,3/9/2025
1660,Smith-Clark,Enterprise (1000+),1993,Technology,North Robin,https://young.com,284825755,3.7,jenna28@example.net,6/2/2025
1661,Knight Group,Medium (51-300),2017,Finance,Mullinsbury,https://hansen.com,433607578,3.43,echavez@example.org,6/16/2025
1662,Villarreal and Sons,Large (300-1000),1999,Retail,South Justin,https://mack.com,468781138,4.74,lorettablack@example.org,6/12/2025
1663,Mckay Ltd,Enterprise (1000+),2015,E-commerce,Port Leslieburgh,https://mcdaniel.com,493991526,2.63,joshua98@example.net,6/6/2025
1664,Riggs PLC,Large (300-1000),2021,Telecom,Kellyview,https://camacho.biz,108770134,4.54,jennifer97@example.org,1/21/2025
1665,Aguilar Ltd,Small (1-50),2011,Healthcare,West Kimberlystad,https://lara-perez.com,213076668,4.2,usullivan@example.org,3/1/2025
1666,Sweeney-Simmons,Large (300-1000),1998,E-commerce,New Michellemouth,https://mcbride.com,197748898,2.7,nicole81@example.com,1/6/2025
1667,King-Faulkner,Enterprise (1000+),1993,Telecom,South Maryport,https://kramer.com,317737014,3.08,hsingh@example.net,6/16/2025
1668,Mckenzie-Johnson,Large (300-1000),2020,Retail,Lake Travis,https://phillips.com,254869458,3.48,tomcooper@example.net,8/19/2025
1669,Gonzalez-Reyes,Large (300-1000),2015,Technology,Sherryside,https://walker.info,318535485,3.79,debrapayne@example.com,8/3/2025
1670,Hall PLC,Large (300-1000),2007,Finance,New Victoria,https://spears.info,368279731,4.96,william52@example.org,11/10/2025
1671,Cook Group,Medium (51-300),1996,Telecom,Campbelltown,https://warren.com,402595051,4.23,taylorpatrick@example.com,4/10/2025
1672,Johnson Ltd,Large (300-1000),1990,Retail,East Christophermouth,https://middleton.com,391427752,3.4,megan63@example.org,11/4/2025
1673,"Garza, Clark and Dean",Small (1-50),1995,Finance,South Nicoleville,https://martinez.com,379608276,2.66,richard22@example.com,7/13/2025
1674,Hanson-Aguilar,Small (1-50),1994,Telecom,Simpsonton,https://gallagher.net,414543174,3.57,eschneider@example.org,6/30/2025
1675,Giles PLC,Large (300-1000),1999,Retail,New Kennethburgh,https://freeman-thomas.com,181484635,2.8,pricekathleen@example.com,5/18/2025
1676,Gonzalez Inc,Small (1-50),2010,Healthcare,Ballmouth,https://morgan-mccall.com,38565576,4.55,plane@example.org,10/5/2025
1677,Barrett-Powers,Small (1-50),2006,E-commerce,Jonesland,https://thomas.com,478880841,2.55,dgreen@example.net,8/20/2025
1678,"Martinez, Richardson and Jones",Small (1-50),2001,Telecom,South Nicole,https://rojas.com,135820459,3.48,ericrice@example.net,7/5/2025
1679,Barton-Briggs,Medium (51-300),2008,E-commerce,Mccormickmouth,https://white.com,176604099,4.65,johnanderson@example.org,5/29/2025
1680,Clark PLC,Enterprise (1000+),2014,Technology,Lake Victoria,https://ramirez-dawson.biz,9823983,2.55,joshuacalhoun@example.org,8/13/2025
1681,"Doyle, Malone and Barron",Large (300-1000),2004,Finance,West Jenniferside,https://rice-brewer.org,209305019,3.17,katherine02@example.org,7/14/2025
1682,"Arnold, Morrison and Smith",Enterprise (1000+),2009,Healthcare,New Matthewmouth,https://harris.com,29962595,4.23,youngmelissa@example.com,2/22/2025
1683,Reese-Ellis,Medium (51-300),2008,Finance,Cliffordshire,https://wilson.org,336625616,4.67,ralphpitts@example.com,11/28/2025
1684,Shelton-Gross,Medium (51-300),2017,E-commerce,Morganfurt,https://campbell.com,153606368,4.37,davidmiller@example.com,12/16/2024
1685,Rivas Group,Enterprise (1000+),2016,Finance,Joshuaton,https://meyers-cruz.com,211080735,4.33,singhsteven@example.net,12/9/2025
1686,Lewis-Brown,Large (300-1000),2018,Healthcare,Port Julieborough,https://adams-everett.com,69136861,2.83,brookeconner@example.org,2/8/2025
1687,"Beck, Wagner and Ellis",Large (300-1000),2008,E-commerce,West Anthonyfort,https://ferguson.com,196465070,3.07,jamesmendoza@example.net,12/28/2024
1688,Hensley-Brock,Medium (51-300),2006,Technology,Port Joseph,https://boyle.com,108597530,2.59,padillajesus@example.org,7/23/2025
1689,Reid-Palmer,Small (1-50),2000,Healthcare,Colleenborough,https://dunn-dunlap.net,233063047,3.91,bridgetward@example.net,2/8/2025
1690,Arnold-Lopez,Medium (51-300),2021,Healthcare,Jeffreyhaven,https://hancock.org,215175409,3.14,jennifer59@example.net,4/10/2025
1691,Davenport-Simon,Enterprise (1000+),2018,Healthcare,Rebeccashire,https://pierce.com,49977308,3,alfredwong@example.com,3/2/2025
1692,"Campbell, Garrison and Morrison",Small (1-50),2002,Finance,Amandamouth,https://lopez.info,142603731,3.36,aaronjohnson@example.net,8/13/2025
1693,Pitts-King,Large (300-1000),1999,E-commerce,New Rodneyland,https://romero-franklin.com,161690735,2.61,whayes@example.com,12/28/2024
1694,Adams-Hughes,Enterprise (1000+),2016,Healthcare,Garciaville,https://garcia-farley.info,25317069,2.86,collinscharles@example.net,4/9/2025
1695,Robles LLC,Large (300-1000),1990,Telecom,Aliciaberg,https://henderson.info,380249960,4.11,keithcardenas@example.net,6/6/2025
1696,Taylor-Huff,Large (300-1000),2016,Retail,West Edward,https://wilson.com,335435977,4.88,goodtyrone@example.org,3/29/2025
1697,Mcfarland PLC,Medium (51-300),1995,Finance,West Victor,https://miller-harris.net,235647235,4.73,christopher66@example.org,7/31/2025
1698,Baker and Sons,Medium (51-300),1994,Telecom,Nicoleside,https://marquez.net,88820487,4.98,leonardandrew@example.org,8/19/2025
1699,Gomez and Sons,Medium (51-300),2010,Retail,East Brianberg,https://garcia.com,109190315,3.35,katie81@example.org,1/5/2025
1700,Johnson-French,Large (300-1000),2003,Retail,West Travis,https://preston.biz,299292916,3.89,bryantsamuel@example.com,4/14/2025
1701,Cunningham Group,Medium (51-300),2002,Technology,Elainemouth,https://weaver.com,195026527,4.65,pamela98@example.com,8/21/2025
1702,Johnson Ltd,Large (300-1000),2001,Retail,Barrborough,https://hicks.com,46899784,3.02,jennifershort@example.com,8/8/2025
1703,Hansen-Mitchell,Enterprise (1000+),2011,Finance,West Angelica,https://watts.com,114735329,2.87,beckkatrina@example.net,5/13/2025
1704,Ruiz Group,Enterprise (1000+),2016,Finance,Gillview,https://miller.com,2040485,3.74,douglasallen@example.net,3/15/2025
1705,Bolton-Benton,Medium (51-300),2015,E-commerce,Lauriemouth,https://young.com,303114541,3.7,greerkaren@example.com,6/19/2025
1706,Ward Group,Small (1-50),2015,Telecom,Steveburgh,https://becker.com,231761454,4.75,michael85@example.org,10/26/2025
1707,Harris Ltd,Medium (51-300),2012,Technology,South Davidville,https://williams.com,289796367,4.19,linda86@example.org,3/26/2025
1708,Garcia-Chambers,Small (1-50),2001,E-commerce,West Jasontown,https://douglas-moore.org,195545903,4.66,angela99@example.net,2/26/2025
1709,Rangel-Smith,Medium (51-300),2016,Finance,Robinburgh,https://rodriguez.com,485561989,4.71,piercevalerie@example.net,11/12/2025
1710,Morrow-Reed,Enterprise (1000+),2017,Telecom,Port Ashleyfort,https://francis.com,367585379,4.38,johnsonbrandi@example.com,4/12/2025
1711,Lee-Cortez,Enterprise (1000+),1992,Healthcare,Ashleyville,https://gray.info,104911461,4.63,paulsantos@example.org,10/3/2025
1712,Santana Inc,Large (300-1000),2003,Healthcare,Lawrenceberg,https://perez.com,208653056,4.24,andrewsmarilyn@example.org,2/25/2025
1713,Fischer-Burton,Large (300-1000),1993,Telecom,New Kelli,https://reyes.com,113958228,3.45,munozanna@example.org,11/24/2025
1714,Smith-Jones,Large (300-1000),2007,Retail,Sarahport,https://reynolds.biz,478361448,4.9,marysutton@example.org,10/2/2025
1715,Butler-Frank,Large (300-1000),2007,Telecom,Danielfort,https://cuevas.com,351986508,2.76,ashley44@example.com,12/29/2024
1716,Mckay-Hudson,Large (300-1000),2023,Retail,Sandersfurt,https://spears.info,360064665,3.57,deborah13@example.org,8/10/2025
1717,"Rodgers, David and Smith",Small (1-50),2012,E-commerce,Wilsonborough,https://parker.org,62049159,4.2,fieldshaley@example.net,5/31/2025
1718,"Harris, Greene and Gordon",Small (1-50),2006,Finance,South Jefferyton,https://cruz.net,42730495,3.32,kimberly48@example.net,10/6/2025
1719,Burton-Peterson,Medium (51-300),2017,Finance,North Michaelview,https://hill.biz,440022562,3.51,shernandez@example.org,1/20/2025
1720,"Colon, Davis and Sanchez",Small (1-50),2019,Telecom,Barberburgh,https://clark.com,464380289,2.77,kathleen70@example.com,4/12/2025
1721,"Larson, Steele and Serrano",Enterprise (1000+),2020,Retail,Cooleyton,https://humphrey-baker.com,131916177,2.79,sextonsean@example.org,7/10/2025
1722,"Taylor, Baker and Snyder",Small (1-50),2010,Technology,Jenniferhaven,https://martin.com,262599118,2.93,michaelallen@example.org,7/6/2025
1723,Robinson-Meyer,Large (300-1000),2009,E-commerce,Pamelahaven,https://fleming.com,24318804,4.14,sparksandrew@example.net,2/21/2025
1724,Miller PLC,Enterprise (1000+),2005,Healthcare,Hebertland,https://oneal.org,164896823,4.02,terry07@example.org,8/25/2025
1725,Michael-Hess,Small (1-50),2007,E-commerce,Coxshire,https://craig.biz,291399519,3.9,villarreallisa@example.net,2/19/2025
1726,Scott PLC,Small (1-50),2003,Retail,Stevenchester,https://ramirez.com,285137285,3.56,xroy@example.com,4/25/2025
1727,Rivera and Sons,Medium (51-300),2017,Telecom,North Sandraborough,https://watson.com,41621221,2.67,sarahoneill@example.com,8/7/2025
1728,Brewer-Levine,Enterprise (1000+),2007,Retail,South Kathyfort,https://stein.biz,308669008,2.74,jlewis@example.org,1/26/2025
1729,"Holt, Smith and Holmes",Large (300-1000),2020,Telecom,New Sheryltown,https://flores.com,92737755,3.86,kellyhurst@example.com,4/17/2025
1730,Watson-Haney,Large (300-1000),2003,Telecom,Port Debra,https://lindsey.com,493161102,4.34,ndavidson@example.org,12/8/2025
1731,Gibson-Jackson,Small (1-50),2009,E-commerce,Martinezville,https://diaz.biz,8740085,4.3,gregoryrubio@example.org,1/5/2025
1732,Gordon and Sons,Medium (51-300),2011,Retail,Blackview,https://moran.biz,426203931,4.82,romerocindy@example.com,9/4/2025
1733,"Martinez, Rodriguez and Harmon",Small (1-50),1996,Technology,Alanberg,https://gordon.com,261239805,4.05,amber93@example.com,10/24/2025
1734,Deleon-Moore,Large (300-1000),2008,Healthcare,Glassborough,https://vazquez-arnold.org,175281953,4.95,joshuaalvarado@example.org,5/11/2025
1735,Velasquez PLC,Large (300-1000),1998,Retail,Christinabury,https://harvey-gardner.net,37593555,3.9,tammybrown@example.net,10/13/2025
1736,"Huffman, Duncan and Adams",Medium (51-300),2011,Finance,Jefferychester,https://duncan.biz,404175025,3.27,rberry@example.net,4/26/2025
1737,York Inc,Small (1-50),1998,Finance,Crawfordburgh,https://mathews.org,171892796,2.72,robinsoncrystal@example.com,7/18/2025
1738,Montgomery-Yang,Small (1-50),2002,Retail,North Barry,https://lynch.com,180721321,3.83,georgepayne@example.com,10/29/2025
1739,"Gonzales, Taylor and Harrington",Small (1-50),2017,Telecom,East Julie,https://ramsey.com,247505779,2.99,wilcoxpamela@example.com,11/19/2025
1740,Henderson and Sons,Large (300-1000),2017,Healthcare,Michaelfort,https://bates.net,222276271,3.83,ohanson@example.net,10/23/2025
1741,Johnson-Butler,Small (1-50),1996,Healthcare,Haleyview,https://campos.com,377703588,3.51,margaretcox@example.org,2/7/2025
1742,"Pineda, Lee and Ferrell",Enterprise (1000+),2005,Retail,North Scott,https://clark-smith.com,359808147,2.96,gruiz@example.net,9/18/2025
1743,"Smith, Fitzgerald and Stewart",Medium (51-300),2018,Retail,New Tyler,https://nichols-burns.org,457377194,4.94,john17@example.org,1/21/2025
1744,Johnson and Sons,Enterprise (1000+),2016,Finance,Port Amber,https://gill.net,399709453,2.73,amandadavis@example.net,7/24/2025
1745,"Mcbride, Cohen and Chang",Enterprise (1000+),2016,E-commerce,Jamesborough,https://foley-sims.com,374478950,3.63,cweiss@example.org,12/28/2024
1746,"Murphy, Collins and Gomez",Enterprise (1000+),2023,Finance,Colonmouth,https://smith-fuentes.com,56198162,3.91,halltiffany@example.com,12/5/2025
1747,Phillips PLC,Large (300-1000),2003,Healthcare,Lake Brandonmouth,https://golden.com,340098539,3.64,mitchellferguson@example.net,12/28/2024
1748,"Long, Gilbert and Webster",Medium (51-300),1990,Finance,Timothymouth,https://lynch-pham.org,217007842,4.87,timothy74@example.net,3/19/2025
1749,Jackson Group,Enterprise (1000+),1991,E-commerce,North Ambermouth,https://jones-vincent.com,76626747,2.75,jimrussell@example.com,4/10/2025
1750,Sanchez Inc,Large (300-1000),2004,E-commerce,Josephton,https://bentley-johnson.info,95592546,3.26,christophercastillo@example.org,12/5/2025
1751,"White, Acosta and Hill",Small (1-50),1992,Retail,Lake Amy,https://ford-wagner.com,199235281,3.67,mike42@example.com,8/9/2025
1752,Clark-George,Medium (51-300),1995,Retail,Freemanchester,https://allen.net,374464315,3.65,james58@example.org,1/30/2025
1753,Garcia PLC,Medium (51-300),1992,E-commerce,Carolynhaven,https://murray.com,183125556,4.73,patricia21@example.org,11/20/2025
1754,Smith and Sons,Enterprise (1000+),2013,Telecom,North Thomashaven,https://williams.com,30402628,3.66,joelsimpson@example.net,9/8/2025
1755,Foster Ltd,Medium (51-300),2000,E-commerce,New Stephenchester,https://young.com,244014484,3.93,sanfordelizabeth@example.org,1/3/2025
1756,Bailey-Berg,Small (1-50),1990,Telecom,New Thomashaven,https://shelton.com,394652499,2.68,duartewilliam@example.net,4/24/2025
1757,Sullivan-Collins,Medium (51-300),2010,Telecom,Ayalafort,https://dixon.net,193625455,3.83,jacquelinemoses@example.com,9/30/2025
1758,"Watkins, Craig and Wang",Enterprise (1000+),1997,Retail,East Carrie,https://knight.info,124943772,4.71,allendebra@example.org,10/2/2025
1759,Johnson Group,Medium (51-300),1996,Technology,Lake Donna,https://frye.com,413600110,2.76,longlisa@example.net,12/2/2025
1760,"Morgan, Rodriguez and Flynn",Large (300-1000),2019,E-commerce,Nathanielhaven,https://sweeney.com,260052170,3.81,hobbsamber@example.com,12/23/2024
1761,"Thornton, Frederick and Mora",Small (1-50),2017,Finance,North Mackenzie,https://ward.org,225071091,4.37,davidsonlynn@example.org,4/4/2025
1762,Ritter-Ramirez,Large (300-1000),1995,Telecom,North Katherineland,https://diaz.com,370163711,4.81,abigailsanchez@example.net,5/26/2025
1763,"Medina, Moreno and Williams",Enterprise (1000+),1996,Technology,Joshuafurt,https://jenkins.com,307188331,3.96,barnettjonathan@example.com,11/10/2025
1764,"Hayes, Freeman and Abbott",Large (300-1000),2003,Retail,Vancefurt,https://washington.com,326055292,4.73,nelsonjennifer@example.com,6/3/2025
1765,"Harris, Clark and Martin",Large (300-1000),2003,E-commerce,Nashberg,https://davidson-hodges.info,134840767,4.24,glong@example.net,2/3/2025
1766,Watson Inc,Medium (51-300),1998,E-commerce,East Kimberlyland,https://schmidt.com,133516025,4.76,cameronjennifer@example.com,2/28/2025
1767,Foster LLC,Medium (51-300),2005,Technology,Marshtown,https://vargas-page.com,227399635,4.18,swagner@example.net,11/24/2025
1768,Barnes Ltd,Large (300-1000),2007,Retail,East Emily,https://mata.com,340752753,4.79,melissawalton@example.net,11/27/2025
1769,Townsend-James,Medium (51-300),2013,Technology,Brownstad,https://murphy.biz,484328936,4.53,kemprobert@example.com,9/27/2025
